site_key,site_name,COMMON NAME,SCIENTIFIC NAME,checklists,individuals
amelia,Amelia,Mississippi Kite,Ictinia mississippiensis,1,1
amelia,Amelia,Monk Parakeet,Myiopsitta monachus,0,0
amelia,Amelia,Mottled Duck,Anas fulvigula,0,0
amelia,Amelia,Mountain Bluebird,Sialia currucoides,0,0
amelia,Amelia,Mountain Plover,Anarhynchus montanus,0,0
amelia,Amelia,Mourning Dove,Zenaida macroura,251,950
amelia,Amelia,Mourning Warbler,Geothlypis philadelphia,1,1
amelia,Amelia,Mourning Warbler x Common Yellowthroat (hybrid),Geothlypis philadelphia x trichas,0,0
amelia,Amelia,Muscovy Duck,Cairina moschata,0,0
amelia,Amelia,Muscovy Duck x Mallard (hybrid),Cairina moschata x Anas platyrhynchos,0,0
amelia,Amelia,Mute Swan,Cygnus olor,0,0
amelia,Amelia,Myiarchus sp.,Myiarchus sp.,0,0
amelia,Amelia,Nanday Parakeet,Aratinga nenday,0,0
amelia,Amelia,Nashville Warbler,Leiothlypis ruficapilla,0,0
amelia,Amelia,Nelson's Sparrow,Ammospiza nelsoni,0,0
amelia,Amelia,Nelson's/Saltmarsh Sparrow (Sharp-tailed Sparrow),Ammospiza nelsoni/caudacuta,0,0
amelia,Amelia,Neotropic Cormorant,Nannopterum brasilianum,0,0
amelia,Amelia,Northern Bobwhite,Colinus virginianus,76,170
amelia,Amelia,Northern Cardinal,Cardinalis cardinalis,391,1805
amelia,Amelia,Northern Flicker,Colaptes auratus,143,310
amelia,Amelia,Northern Fulmar,Fulmarus glacialis,0,0
amelia,Amelia,Northern Gannet,Morus bassanus,0,0
amelia,Amelia,Northern Harrier,Circus hudsonius,6,7
amelia,Amelia,Northern House Wren,Troglodytes aedon,12,18
amelia,Amelia,Northern Lapwing,Vanellus vanellus,0,0
amelia,Amelia,Northern Mockingbird,Mimus polyglottos,142,214
amelia,Amelia,Northern Parula,Setophaga americana,66,115
amelia,Amelia,Northern Parula x Yellow-throated Warbler (hybrid),Setophaga americana x dominica,0,0
amelia,Amelia,Northern Pintail,Anas acuta,1,1
amelia,Amelia,Northern Red Bishop,Euplectes franciscanus,0,0
amelia,Amelia,Northern Rough-winged Swallow,Stelgidopteryx serripennis,7,11
amelia,Amelia,Northern Saw-whet Owl,Aegolius acadicus,0,0
amelia,Amelia,Northern Shoveler,Spatula clypeata,0,0
amelia,Amelia,Northern Shrike,Lanius borealis,0,0
amelia,Amelia,Northern Waterthrush,Parkesia noveboracensis,2,2
amelia,Amelia,Northern Wheatear,Oenanthe oenanthe,0,0
amelia,Amelia,Northern Yellow Warbler,Setophaga aestiva,7,12
amelia,Amelia,Olive-sided Flycatcher,Contopus cooperi,0,0
amelia,Amelia,Orange-cheeked Waxbill,Estrilda melpoda,0,0
amelia,Amelia,Orange-crowned Warbler,Leiothlypis celata,0,0
amelia,Amelia,Orchard Oriole,Icterus spurius,73,172
amelia,Amelia,Osprey,Pandion haliaetus,30,36
amelia,Amelia,Ovenbird,Seiurus aurocapilla,88,173
amelia,Amelia,Pacific Loon,Gavia pacifica,0,0
amelia,Amelia,Pacific/Winter Wren,Troglodytes pacificus/hiemalis,0,0
amelia,Amelia,Paint-billed Crake,Mustelirallus erythrops,0,0
amelia,Amelia,Painted Bunting,Passerina ciris,0,0
amelia,Amelia,Palm Warbler,Setophaga palmarum,8,15
amelia,Amelia,Parasitic Jaeger,Stercorarius parasiticus,0,0
amelia,Amelia,Parasitic/Pomarine Jaeger,Stercorarius parasiticus/pomarinus,0,0
amelia,Amelia,Passenger Pigeon,Ectopistes migratorius,0,0
amelia,Amelia,Passerina sp.,Passerina sp.,0,0
amelia,Amelia,Pectoral Sandpiper,Calidris melanotos,0,0
amelia,Amelia,Peregrine Falcon,Falco peregrinus,0,0
amelia,Amelia,Petrochelidon sp.,Petrochelidon sp.,0,0
amelia,Amelia,Pheucticus sp.,Pheucticus sp.,0,0
amelia,Amelia,Philadelphia Vireo,Vireo philadelphicus,0,0
amelia,Amelia,Philadelphia/Eastern Warbling Vireo,Vireo philadelphicus/gilvus,0,0
amelia,Amelia,Philadelphia/Red-eyed Vireo,Vireo philadelphicus/olivaceus,0,0
amelia,Amelia,Pied-billed Grebe,Podilymbus podiceps,45,76
amelia,Amelia,Pileated Woodpecker,Dryocopus pileatus,210,288
amelia,Amelia,Pine Grosbeak,Pinicola enucleator,0,0
amelia,Amelia,Pine Siskin,Spinus pinus,1,7
amelia,Amelia,Pine Warbler,Setophaga pinus,104,211
amelia,Amelia,Pink-footed Goose,Anser brachyrhynchus,0,0
amelia,Amelia,Piping Plover,Charadrius melodus,0,0
amelia,Amelia,Podiceps sp.,Podiceps sp.,0,0
amelia,Amelia,Pomarine Jaeger,Stercorarius pomarinus,0,0
amelia,Amelia,Prairie Falcon,Falco mexicanus,0,0
amelia,Amelia,Prairie Warbler,Setophaga discolor,85,248
amelia,Amelia,Prothonotary Warbler,Protonotaria citrea,32,46
amelia,Amelia,Pterodroma sp.,Pterodroma sp.,0,0
amelia,Amelia,Purple Finch,Haemorhous purpureus,9,23
amelia,Amelia,Purple Gallinule,Porphyrio martinica,0,0
amelia,Amelia,Purple Martin,Progne subis,20,205
amelia,Amelia,Purple Sandpiper,Calidris maritima,0,0
amelia,Amelia,Rallus sp.,Rallus sp.,0,0
amelia,Amelia,Razorbill,Alca torda,0,0
amelia,Amelia,Red Crossbill,Loxia curvirostra,0,0
amelia,Amelia,Red Junglefowl,Gallus gallus,0,0
amelia,Amelia,Red Knot,Calidris canutus,0,0
amelia,Amelia,Red Phalarope,Phalaropus fulicarius,0,0
amelia,Amelia,Red-bellied Woodpecker,Melanerpes carolinus,295,631
amelia,Amelia,Red-billed Tropicbird,Phaethon aethereus,0,0
amelia,Amelia,Red-breasted Merganser,Mergus serrator,3,9
amelia,Amelia,Red-breasted Nuthatch,Sitta canadensis,7,11
amelia,Amelia,Red-cockaded Woodpecker,Leuconotopicus borealis,0,0
amelia,Amelia,Red-eyed Vireo,Vireo olivaceus,173,579
amelia,Amelia,Red-eyed/Black-whiskered Vireo,Vireo olivaceus/altiloquus,0,0
amelia,Amelia,Red-eyed/Chivi Vireo,Vireo olivaceus/chivi,0,0
amelia,Amelia,Red-flanked Bluetail,Tarsiger cyanurus,0,0
amelia,Amelia,Red-flanked/Himalayan Bluetail,Tarsiger cyanurus/rufilatus,0,0
amelia,Amelia,Red-headed Woodpecker,Melanerpes erythrocephalus,43,66
amelia,Amelia,Red-masked Parakeet,Psittacara erythrogenys,0,0
amelia,Amelia,Red-necked Grebe,Podiceps grisegena,0,0
amelia,Amelia,Red-necked Phalarope,Phalaropus lobatus,0,0
amelia,Amelia,Red-necked Stint,Calidris ruficollis,0,0
amelia,Amelia,Red-shouldered Hawk,Buteo lineatus,103,124
amelia,Amelia,Red-tailed Hawk,Buteo jamaicensis,95,119
amelia,Amelia,Red-throated Loon,Gavia stellata,0,0
amelia,Amelia,Red-winged Blackbird,Agelaius phoeniceus,47,260
amelia,Amelia,Red/Red-necked Phalarope,Phalaropus fulicarius/lobatus,0,0
amelia,Amelia,Reddish Egret,Egretta rufescens,0,0
amelia,Amelia,Redhead,Aythya americana,2,6
amelia,Amelia,Redpoll,Acanthis flammea,0,0
amelia,Amelia,Ring-billed Gull,Larus delawarensis,3,68
amelia,Amelia,Ring-necked Duck,Aythya collaris,10,62
amelia,Amelia,Ring-necked Pheasant,Phasianus colchicus,0,0
amelia,Amelia,Ring-necked/Green Pheasant,Phasianus colchicus/versicolor,0,0
amelia,Amelia,Ringed Teal,Callonetta leucophrys,0,0
amelia,Amelia,Rivoli's Hummingbird,Eugenes fulgens,0,0
amelia,Amelia,Rock Pigeon,Columba livia,11,18
amelia,Amelia,Rock Wren,Salpinctes obsoletus,0,0
amelia,Amelia,Rose-breasted Grosbeak,Pheucticus ludovicianus,11,23
amelia,Amelia,Rose-breasted/Black-headed Grosbeak,Pheucticus ludovicianus/melanocephalus,0,0
amelia,Amelia,Rose-ringed Parakeet,Psittacula krameri,0,0
amelia,Amelia,Roseate Spoonbill,Platalea ajaja,0,0
amelia,Amelia,Roseate Tern,Sterna dougallii,0,0
amelia,Amelia,Ross's Goose,Anser rossii,0,0
amelia,Amelia,Rosy-faced Lovebird,Agapornis roseicollis,0,0
amelia,Amelia,Rough-legged Hawk,Buteo lagopus,0,0
amelia,Amelia,Royal Tern,Thalasseus maximus,0,0
amelia,Amelia,Ruby-crowned Kinglet,Corthylio calendula,109,275
amelia,Amelia,Ruby-crowned/Golden-crowned Kinglet,Corthylio calendula/Regulus satrapa,0,0
amelia,Amelia,Ruby-throated Hummingbird,Archilochus colubris,45,49
amelia,Amelia,Ruby-throated/Black-chinned Hummingbird,Archilochus colubris/alexandri,0,0
amelia,Amelia,Ruddy Duck,Oxyura jamaicensis,14,146
amelia,Amelia,Ruddy Shelduck,Tadorna ferruginea,0,0
amelia,Amelia,Ruddy Turnstone,Arenaria interpres,0,0
amelia,Amelia,Ruff,Calidris pugnax,0,0
amelia,Amelia,Ruffed Grouse,Bonasa umbellus,0,0
amelia,Amelia,Rufous Hummingbird,Selasphorus rufus,0,0
amelia,Amelia,Rufous/Allen's Hummingbird,Selasphorus rufus/sasin,0,0
amelia,Amelia,Rusty Blackbird,Euphagus carolinus,5,8
amelia,Amelia,Rusty/Brewer's Blackbird,Euphagus carolinus/cyanocephalus,0,0
amelia,Amelia,Sabine's Gull,Xema sabini,0,0
amelia,Amelia,Saffron Finch,Sicalis flaveola,0,0
amelia,Amelia,Sage Thrasher,Oreoscoptes montanus,0,0
amelia,Amelia,Saltmarsh Sparrow,Ammospiza caudacuta,0,0
amelia,Amelia,Sanderling,Calidris alba,0,0
amelia,Amelia,Sandhill Crane,Antigone canadensis,0,0
amelia,Amelia,Sandwich Tern,Thalasseus sandvicensis,0,0
amelia,Amelia,Sargasso Shearwater,Puffinus lherminieri,0,0
amelia,Amelia,Savannah Sparrow,Passerculus sandwichensis,6,18
amelia,Amelia,Say's Phoebe,Sayornis saya,0,0
amelia,Amelia,Scarlet Tanager,Piranga olivacea,62,91
amelia,Amelia,Scissor-tailed Flycatcher,Tyrannus forficatus,0,0
amelia,Amelia,Scolopacidae sp.,Scolopacidae sp.,0,0
amelia,Amelia,Scopoli's Shearwater,Calonectris diomedea,0,0
amelia,Amelia,Scott's Oriole,Icterus parisorum,0,0
amelia,Amelia,Seaside Sparrow,Ammospiza maritima,0,0
amelia,Amelia,Sedge Wren,Cistothorus stellaris,0,0
amelia,Amelia,Sedge/Marsh Wren,Cistothorus stellaris/palustris,0,0
amelia,Amelia,Selasphorus sp.,Selasphorus sp.,0,0
amelia,Amelia,Semipalmated Plover,Charadrius semipalmatus,0,0
amelia,Amelia,Semipalmated Sandpiper,Calidris pusilla,0,0
amelia,Amelia,Setophaga sp.,Setophaga sp.,0,0
amelia,Amelia,Sharp-shinned Hawk,Accipiter striatus,16,18
amelia,Amelia,Sharp-shinned/Cooper's Hawk,Accipiter striatus/Astur cooperii,1,1
amelia,Amelia,Sharp-tailed Sandpiper,Calidris acuminata,0,0
amelia,Amelia,Shiny Cowbird,Molothrus bonariensis,0,0
amelia,Amelia,Shiny/Brown-headed Cowbird,Molothrus bonariensis/ater,0,0
amelia,Amelia,Short-billed Dowitcher,Limnodromus griseus,0,0
amelia,Amelia,Short-billed Gull,Larus brachyrhynchus,0,0
amelia,Amelia,Short-billed/Long-billed Dowitcher,Limnodromus griseus/scolopaceus,0,0
amelia,Amelia,Short-eared Owl,Asio flammeus,0,0
amelia,Amelia,Siberian Sand-Plover,Anarhynchus mongolus,0,0
amelia,Amelia,Smith's Longspur,Calcarius pictus,0,0
amelia,Amelia,Snail Kite,Rostrhamus sociabilis,0,0
amelia,Amelia,Snow Bunting,Plectrophenax nivalis,0,0
amelia,Amelia,Snow Goose,Anser caerulescens,0,0
amelia,Amelia,Snow x Canada Goose (hybrid),Anser caerulescens x Branta canadensis,0,0
amelia,Amelia,Snow x Ross's Goose (hybrid),Anser caerulescens x rossii,0,0
amelia,Amelia,Snow/Ross's Goose,Anser caerulescens/rossii,0,0
amelia,Amelia,Snowy Egret,Egretta thula,0,0
amelia,Amelia,Snowy Owl,Bubo scandiacus,0,0
amelia,Amelia,Snowy Plover,Anarhynchus nivosus,0,0
amelia,Amelia,Solitary Sandpiper,Tringa solitaria,9,38
amelia,Amelia,Song Sparrow,Melospiza melodia,130,941
amelia,Amelia,Sooty Shearwater,Ardenna grisea,0,0
amelia,Amelia,Sooty Tern,Onychoprion fuscatus,0,0
amelia,Amelia,Sooty/Bridled Tern,Onychoprion fuscatus/anaethetus,0,0
amelia,Amelia,Sooty/Short-tailed Shearwater,Ardenna grisea/tenuirostris,0,0
amelia,Amelia,Sora,Porzana carolina,0,0
amelia,Amelia,South Polar Skua,Stercorarius maccormicki,0,0
amelia,Amelia,Spizella sp.,Spizella sp.,0,0
amelia,Amelia,Spizella sp./American Tree Sparrow,Spizella/Spizelloides sp.,0,0
amelia,Amelia,Spotted Sandpiper,Actitis macularius,17,27
amelia,Amelia,Spotted Towhee,Pipilo maculatus,0,0
amelia,Amelia,Spotted/Eastern Towhee (Rufous-sided Towhee),Pipilo maculatus/erythrophthalmus,0,0
amelia,Amelia,Sprague's Pipit,Anthus spragueii,0,0
amelia,Amelia,Sterna sp.,Sterna sp.,0,0
amelia,Amelia,Stilt Sandpiper,Calidris himantopus,0,0
amelia,Amelia,Summer Tanager,Piranga rubra,141,301
amelia,Amelia,Summer/Scarlet Tanager,Piranga rubra/olivacea,0,0
amelia,Amelia,Surf Scoter,Melanitta perspicillata,0,0
amelia,Amelia,Surf/Black Scoter,Melanitta perspicillata/americana,0,0
amelia,Amelia,Swainson's Hawk,Buteo swainsoni,0,0
amelia,Amelia,Swainson's Thrush,Catharus ustulatus,10,11
amelia,Amelia,Swainson's Warbler,Limnothlypis swainsonii,0,0
amelia,Amelia,Swallow-tailed Kite,Elanoides forficatus,0,0
amelia,Amelia,Swamp Sparrow,Melospiza georgiana,56,130
amelia,Amelia,Swan Goose,Anser cygnoides,0,0
amelia,Amelia,Swan x Canada Goose (hybrid),Anser cygnoides x Branta canadensis,0,0
amelia,Amelia,Tennessee Warbler,Leiothlypis peregrina,0,0
amelia,Amelia,Terek Sandpiper,Xenus cinereus,0,0
amelia,Amelia,Thick-billed Murre,Uria lomvia,0,0
amelia,Amelia,Thick-billed/Common Murre,Uria lomvia/aalge,0,0
amelia,Amelia,Townsend's Solitaire,Myadestes townsendi,0,0
amelia,Amelia,Townsend's Warbler,Setophaga townsendi,0,0
amelia,Amelia,Tree Swallow,Tachycineta bicolor,36,135
amelia,Amelia,Tree/Violet-green Swallow,Tachycineta bicolor/thalassina,0,0
amelia,Amelia,Tricolored Heron,Egretta tricolor,0,0
amelia,Amelia,Trindade Petrel,Pterodroma arminjoniana,0,0
amelia,Amelia,Tringa sp.,Tringa sp.,0,0
amelia,Amelia,Tropical Kingbird,Tyrannus melancholicus,0,0
amelia,Amelia,Tropical/Couch's Kingbird,Tyrannus melancholicus/couchii,0,0
amelia,Amelia,Trumpeter Swan,Cygnus buccinator,0,0
amelia,Amelia,Trumpeter/Tundra Swan,Cygnus buccinator/columbianus,0,0
amelia,Amelia,Tufted Duck,Aythya fuligula,0,0
amelia,Amelia,Tufted Titmouse,Baeolophus bicolor,326,1238
amelia,Amelia,Tundra Swan,Cygnus columbianus,1,12
amelia,Amelia,Turkey Vulture,Cathartes aura,281,898
amelia,Amelia,Tyrannus sp.,Tyrannus sp.,0,0
amelia,Amelia,Upland Sandpiper,Bartramia longicauda,0,0
amelia,Amelia,Varied Thrush,Ixoreus naevius,0,0
amelia,Amelia,Veery,Catharus fuscescens,7,11
amelia,Amelia,Vega Gull,Larus vegae,0,0
amelia,Amelia,Vermilion Flycatcher,Pyrocephalus rubinus,0,0
amelia,Amelia,Vesper Sparrow,Pooecetes gramineus,0,0
amelia,Amelia,Violet-crowned Hummingbird,Ramosomyia violiceps,0,0
amelia,Amelia,Violet-green Swallow,Tachycineta thalassina,0,0
amelia,Amelia,Virginia Rail,Rallus limicola,0,0
amelia,Amelia,Virginia's Warbler,Leiothlypis virginiae,0,0
amelia,Amelia,West Indian Whistling-Duck,Dendrocygna arborea,0,0
amelia,Amelia,Western Cattle-Egret,Ardea ibis,0,0
amelia,Amelia,Western Flycatcher,Empidonax difficilis,0,0
amelia,Amelia,Western Grebe,Aechmophorus occidentalis,0,0
amelia,Amelia,Western Kingbird,Tyrannus verticalis,0,0
amelia,Amelia,Western Marsh Harrier,Circus aeruginosus,0,0
amelia,Amelia,Western Meadowlark,Sturnella neglecta,0,0
amelia,Amelia,Western Sandpiper,Calidris mauri,0,0
amelia,Amelia,Western Tanager,Piranga ludoviciana,0,0
amelia,Amelia,Western Wood-Pewee,Contopus sordidulus,0,0
amelia,Amelia,Western/Clark's Grebe,Aechmophorus occidentalis/clarkii,0,0
amelia,Amelia,Western/Eastern Meadowlark,Sturnella neglecta/magna,0,0
amelia,Amelia,Western/Eastern Wood-Pewee,Contopus sordidulus/virens,0,0
amelia,Amelia,Western/Semipalmated Sandpiper,Calidris mauri/pusilla,0,0
amelia,Amelia,White Ibis,Eudocimus albus,1,1
amelia,Amelia,White Wagtail,Motacilla alba,0,0
amelia,Amelia,White-breasted Nuthatch,Sitta carolinensis,151,248
amelia,Amelia,White-cheeked Pintail,Anas bahamensis,0,0
amelia,Amelia,White-crowned Pigeon,Patagioenas leucocephala,0,0
amelia,Amelia,White-crowned Sparrow,Zonotrichia leucophrys,9,21
amelia,Amelia,White-crowned x White-throated Sparrow (hybrid),Zonotrichia leucophrys x albicollis,0,0
amelia,Amelia,White-eyed Vireo,Vireo griseus,219,846
amelia,Amelia,White-faced Ibis,Plegadis chihi,0,0
amelia,Amelia,White-faced Storm-Petrel,Pelagodroma marina,0,0
amelia,Amelia,White-rumped Sandpiper,Calidris fuscicollis,0,0
amelia,Amelia,White-tailed Kite,Elanus leucurus,0,0
amelia,Amelia,White-tailed Tropicbird,Phaethon lepturus,0,0
amelia,Amelia,White-throated Sparrow,Zonotrichia albicollis,218,4516
amelia,Amelia,White-winged Crossbill,Loxia leucoptera,0,0
amelia,Amelia,White-winged Dove,Zenaida asiatica,0,0
amelia,Amelia,White-winged Scoter,Melanitta deglandi,0,0
amelia,Amelia,White-winged Tern,Chlidonias leucopterus,0,0
amelia,Amelia,White-winged/Stejneger's Scoter,Melanitta deglandi/stejnegeri,0,0
amelia,Amelia,Wild Turkey,Meleagris gallopavo,29,47
amelia,Amelia,Willet,Tringa semipalmata,0,0
amelia,Amelia,Willow Flycatcher,Empidonax traillii,0,0
amelia,Amelia,Wilson's Phalarope,Phalaropus tricolor,0,0
amelia,Amelia,Wilson's Plover,Anarhynchus wilsonia,0,0
amelia,Amelia,Wilson's Snipe,Gallinago delicata,0,0
amelia,Amelia,Wilson's Storm-Petrel,Oceanites oceanicus,0,0
amelia,Amelia,Wilson's Warbler,Cardellina pusilla,0,0
amelia,Amelia,Winter Wren,Troglodytes hiemalis,18,32
amelia,Amelia,Wood Duck,Aix sponsa,28,55
amelia,Amelia,Wood Duck x Mallard (hybrid),Aix sponsa x Anas platyrhynchos,0,0
amelia,Amelia,Wood Stork,Mycteria americana,0,0
amelia,Amelia,Wood Thrush,Hylocichla mustelina,74,128
amelia,Amelia,Worm-eating Warbler,Helmitheros vermivorum,4,4
amelia,Amelia,Yellow Rail,Coturnicops noveboracensis,0,0
amelia,Amelia,Yellow-bellied Flycatcher,Empidonax flaviventris,0,0
amelia,Amelia,Yellow-bellied Sapsucker,Sphyrapicus varius,58,92
amelia,Amelia,Yellow-bellied/Red-naped Sapsucker,Sphyrapicus varius/nuchalis,0,0
amelia,Amelia,Yellow-billed Cuckoo,Coccyzus americanus,95,171
amelia,Amelia,Yellow-billed/Black-billed Cuckoo,Coccyzus americanus/erythropthalmus,0,0
amelia,Amelia,Yellow-breasted Chat,Icteria virens,117,375
amelia,Amelia,Yellow-crowned Night Heron,Nyctanassa violacea,0,0
amelia,Amelia,Yellow-crowned/Black-crowned Night Heron,Nyctanassa violacea/Nycticorax nycticorax,0,0
amelia,Amelia,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,0,0
amelia,Amelia,Yellow-legged Gull,Larus michahellis,0,0
amelia,Amelia,Yellow-rumped Warbler,Setophaga coronata,79,266
amelia,Amelia,Yellow-throated Vireo,Vireo flavifrons,119,194
amelia,Amelia,Yellow-throated Warbler,Setophaga dominica,47,73
amelia,Amelia,Zebra Finch,Taeniopygia guttata,0,0
amelia,Amelia,Zone-tailed Hawk,Buteo albonotatus,0,0
amelia,Amelia,Zonotrichia sp.,Zonotrichia sp.,0,0
amelia,Amelia,albatross sp.,Diomedeidae sp.,0,0
amelia,Amelia,alcid sp.,Alcidae sp.,0,0
amelia,Amelia,bird sp.,Aves sp.,0,0
amelia,Amelia,blackbird sp.,Icteridae sp.,0,0
amelia,Amelia,booby sp.,Sula sp.,0,0
amelia,Amelia,chickadee sp.,Poecile sp.,0,0
amelia,Amelia,cormorant sp.,Phalacrocoracidae sp.,0,0
amelia,Amelia,corvid sp.,Corvidae sp.,0,0
amelia,Amelia,crossbill sp.,Loxia sp.,0,0
amelia,Amelia,crow sp.,Corvus sp. (crow sp.),1,5
amelia,Amelia,crow/raven sp.,Corvus sp.,0,0
amelia,Amelia,cuckoo sp. (Cuculidae sp.),Cuculidae sp.,0,0
amelia,Amelia,dabbling duck sp.,Anatidae sp. (dabbling duck sp.),0,0
amelia,Amelia,diurnal raptor sp.,Accipitriformes/Falconiformes sp.,0,0
amelia,Amelia,duck sp.,Anatidae (duck sp.),5,16
amelia,Amelia,eagle sp.,Accipitridae sp. (eagle sp.),0,0
amelia,Amelia,eider sp.,Polysticta/Somateria sp.,0,0
amelia,Amelia,falcon sp.,Falco sp.,0,0
amelia,Amelia,finch sp.,Fringillidae sp.,0,0
amelia,Amelia,frigatebird sp.,Fregata sp.,0,0
amelia,Amelia,godwit sp.,Limosa sp.,0,0
amelia,Amelia,goose sp.,Anatidae (goose sp.),0,0
amelia,Amelia,grackle sp.,Quiscalus sp.,0,0
amelia,Amelia,grebe sp.,Podicipedidae sp.,0,0
amelia,Amelia,gull sp.,Larinae sp.,0,0
amelia,Amelia,gull/tern sp.,Laridae sp.,0,0
amelia,Amelia,hawk sp.,Accipitridae sp. (hawk sp.),1,1
amelia,Amelia,heron sp.,Ardeidae sp.,0,0
amelia,Amelia,hummingbird sp.,Trochilidae sp.,0,0
amelia,Amelia,ibis sp.,Threskiornithidae sp. (ibis sp.),0,0
amelia,Amelia,jaeger sp.,Stercorarius sp. (jaeger sp.),0,0
amelia,Amelia,jay sp.,Corvidae sp. (jay sp.),0,0
amelia,Amelia,kingfisher sp.,Alcedinidae sp.,0,0
amelia,Amelia,large alcid sp.,Alca/Uria sp.,0,0
amelia,Amelia,large falcon sp.,Falco sp. (large falcon sp.),0,0
amelia,Amelia,large rail sp.,Rallus sp. (large Rallus sp.),0,0
amelia,Amelia,large shorebird sp.,Charadriiformes sp. (large shorebird sp.),0,0
amelia,Amelia,large tern sp.,Hydroprogne/Thalasseus sp.,0,0
amelia,Amelia,longspur sp.,Calcarius/Rhynchophanes sp.,0,0
amelia,Amelia,loon sp.,Gavia sp.,0,0
amelia,Amelia,merganser sp.,Mergellus/Lophodytes/Mergus sp.,0,0
amelia,Amelia,mimid sp.,Mimidae sp.,0,0
amelia,Amelia,new world flycatcher sp.,Tyrannidae sp.,0,0
amelia,Amelia,new world martin sp. (Progne sp.),Progne sp.,0,0
amelia,Amelia,new world oriole sp.,Icterus sp.,0,0
amelia,Amelia,new world sparrow sp.,Passerellidae sp.,3,11
amelia,Amelia,new world vulture sp.,Cathartidae sp.,0,0
amelia,Amelia,new world warbler sp.,Parulidae sp.,7,14
amelia,Amelia,nighthawk sp.,Chordeiles sp.,0,0
amelia,Amelia,nightjar sp.,Caprimulgidae sp.,0,0
amelia,Amelia,nuthatch sp.,Sitta sp.,0,0
amelia,Amelia,old world quail sp.,Synoicus/Coturnix sp.,0,0
amelia,Amelia,owl sp.,Strigiformes sp.,1,1
amelia,Amelia,parakeet sp.,Psittaciformes sp. (parakeet sp.),0,0
amelia,Amelia,parid sp.,Paridae sp.,0,0
amelia,Amelia,parrot sp.,Psittaciformes sp. (parrot sp.),0,0
amelia,Amelia,passerine sp.,Passeriformes sp.,0,0
amelia,Amelia,peep sp.,Calidris sp. (peep sp.),0,0
amelia,Amelia,pelican sp.,Pelecanus sp.,0,0
amelia,Amelia,pewee sp. (Contopus sp.),Contopus sp.,0,0
amelia,Amelia,phalarope sp.,Phalaropus sp.,0,0
amelia,Amelia,pheasant sp.,Phasianidae sp. (pheasant sp.),0,0
amelia,Amelia,pigeon/dove sp.,Columbidae sp.,0,0
amelia,Amelia,plover sp.,Charadriidae sp.,0,0
amelia,Amelia,rail/crake sp.,Rallidae sp. (rail/crake sp.),0,0
amelia,Amelia,sand-plover sp.,Anarhynchus mongolus/atrifrons/leschenaultii,0,0
amelia,Amelia,scoter sp.,Melanitta sp.,0,0
amelia,Amelia,shearwater sp.,Procellariidae sp. (shearwater sp.),0,0
amelia,Amelia,shorebird sp.,Charadriiformes sp. (shorebird sp.),0,0
amelia,Amelia,shrike sp.,Laniidae sp.,0,0
amelia,Amelia,skua sp.,Stercorarius sp. (skua sp.),0,0
amelia,Amelia,small falcon sp.,Falco sp. (small falcon sp.),0,0
amelia,Amelia,small plover sp.,Charadrius/Thinornis/Anarhynchus sp.,0,0
amelia,Amelia,small shearwater sp.,Puffinus sp.,0,0
amelia,Amelia,solitary vireo sp.,Vireo cassinii/solitarius/plumbeus,0,0
amelia,Amelia,storm-petrel sp.,Oceanitidae/Hydrobatidae sp.,0,0
amelia,Amelia,storm-petrel sp. (white-rumped),Oceanitidae/Hydrobatidae sp. (white-rumped),0,0
amelia,Amelia,sulid sp.,Sulidae sp.,0,0
amelia,Amelia,swallow sp.,Hirundinidae sp.,2,15
amelia,Amelia,swan sp.,Cygnus sp.,0,0
amelia,Amelia,swift sp.,Apodidae sp.,0,0
amelia,Amelia,tanager sp. (Piranga sp.),Piranga sp.,0,0
amelia,Amelia,teal sp.,Anatidae sp. (teal sp.),0,0
amelia,Amelia,tern sp.,Sterninae sp.,0,0
amelia,Amelia,thrush sp.,Turdidae sp.,0,0
